target,drug,cellline,sigid,concentration,gene,expression_value
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000338157,-0.040438853204250336
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000303206,-0.7743723392486572
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000265272,0.922082543373108
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000304501,0.6258139610290527
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000295834,-0.2766321301460266
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354541,0.9358712434768676
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000370526,0.666917085647583
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359024,0.29681679606437683
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000200652,-0.7275409698486328
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000388910,-0.334455668926239
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000351059,-0.06689171493053436
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000255465,0.2171253263950348
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000252244,-1.337785243988037
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000301908,-0.9717392921447754
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000271915,0.12646490335464478
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000365394,1.2639604806900024
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000323880,0.2320805937051773
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000364700,-0.4174060225486755
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000216367,0.11774139851331712
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000321999,-0.6094232797622681
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000358223,-0.7772422432899475
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000300055,-0.181412011384964
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357711,-0.14312054216861725
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000263095,0.03680446743965149
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000273063,0.0735064148902893
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354107,0.06647512316703796
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000322276,-0.4071227312088013
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000392423,-0.518837571144104
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000360718,-0.23468269407749176
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000350911,0.044247034937143326
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000301547,0.8203037977218628
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356842,-0.7157188653945923
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000283875,-0.38353031873703
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000350359,-0.8110809326171875
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000372170,0.394643783569336
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000282030,0.6405830979347229
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000402861,-1.5677409172058103
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262426,-0.17985616624355316
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000292432,0.22185462713241574
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000324025,0.9720883965492249
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000312411,-0.6642236709594727
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000226209,-0.4973663985729218
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000444788,0.2509550750255585
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000445677,0.1250939965248108
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357470,-0.0014281272888183596
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262178,-1.0718331336975098
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362283,-0.2602109611034393
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000256119,-0.587230920791626
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000226207,-1.064411163330078
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000306275,-0.17438846826553345
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000355396,-0.7129799723625183
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000352900,-0.24802157282829285
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000442736,0.3450131714344025
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000309524,0.1769348382949829
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000260302,-0.35157257318496704
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000005178,-0.5766650438308716
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262375,-0.1476626992225647
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000253115,-0.6325119733810425
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000286639,-0.08355696499347688
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000355051,-0.10466938465833664
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000305824,0.7780229449272156
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000232892,-0.9196164608001708
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000200691,-0.39238595962524414
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000328598,-0.06315705180168152
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000275815,-0.6923566460609436
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000369442,-0.9591420292854308
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000244930,-0.3693175911903381
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000307183,-0.0024646073579788212
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261615,-0.3351292014122009
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000274368,-0.28152021765708923
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000364831,-0.05314406007528305
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000324196,0.005298271775245666
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357152,-0.6412365436553955
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000312367,-0.30470210313797
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000366095,-0.8674381375312805
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000239461,-0.7498131990432739
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296545,-1.0989494323730469
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000265769,0.17439144849777222
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000337915,0.2245958596467972
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000230588,-0.900798499584198
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000242152,-0.01783387362957001
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000369198,-1.0330957174301147
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000257287,-0.030266672372817993
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000370867,-0.7475972175598145
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000385215,-0.11135542392730713
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000399679,-0.04978229105472565
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000206765,-0.9537947773933412
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264741,-0.0007995590567588806
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000277903,1.1338717937469482
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000160382,-0.4262862801551819
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354620,0.3538854122161865
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000365401,-0.7422715425491333
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000367459,-0.8094722032546997
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000339004,0.6058768630027771
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261741,-0.3960398733615875
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000381034,-0.42761868238449097
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000367301,-0.9494810104370116
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264218,-1.1919854879379272
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000289004,-0.11357136070728302
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000243347,-0.6153104305267334
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357701,-0.010278493165969849
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000295408,-0.007022425532341003
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000360762,-0.6937352418899536
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000263080,0.03186395764350891
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000229268,-0.1568385362625122
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000353608,-1.3127446174621582
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000331368,0.37812280654907227
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000295025,-0.2996146082878113
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000320447,0.18617385625839236
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000257017,0.3869630694389343
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262429,0.9655155539512634
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000288602,-0.3067720532417297
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000229264,-0.3529517650604248
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000263686,-1.0627973079681396
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000346402,-0.16017332673072815
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000349594,-0.7271797657012941
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000417686,-1.1422264575958252
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000223428,-0.19335123896598816
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000254193,-0.5204643607139587
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000353238,-0.6538069844245911
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000352702,0.33262795209884644
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000300619,0.27959972620010376
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000352833,-0.8222727179527283
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000276651,-0.4183579683303833
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000336701,-0.9273173809051514
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000331327,0.4080902934074402
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000233710,-0.7657413482666016
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000337451,0.7615039348602295
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296099,-0.8890880942344666
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000373298,-1.3444232940673828
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000308227,1.0080895423889158
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000007969,0.17122554779052734
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000347409,-0.4251452088356018
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000240874,-0.6285603642463684
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000355511,-0.3669404089450836
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000367747,-0.6678000688552856
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261892,0.6663937568664551
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000313046,-0.7178518772125244
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000417404,-0.595099687576294
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000325713,-0.5902908444404602
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000349654,-0.6797017455101013
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000383894,-0.7044403553009033
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000379368,-0.05463877320289612
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000433282,-0.4619865119457245
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000362763,-0.9226193428039552
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000329127,1.290088176727295
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000339157,-0.7687824964523315
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000344758,-0.5579317808151245
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262460,-0.5022085905075073
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000304283,-0.26973846554756165
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000230658,-0.72894287109375
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359489,-0.7300316691398621
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000380876,-0.7578924894332886
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000312021,-0.2371478378772736
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000303276,-0.4236900508403778
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000265224,-0.496942400932312
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000281821,-0.11912935972213745
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000318057,0.2848576903343201
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000351255,-0.4010906219482422
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000274353,-0.14794480800628662
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262262,-0.18039613962173465
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000430075,-0.35887986421585083
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000355354,0.14857377111911774
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000321537,-0.43764090538024897
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000375682,-0.32048147916793823
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000292174,0.042437136173248284
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000386069,-0.291938841342926
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264914,0.192326694726944
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000347140,-0.6035503745079039
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000259938,-1.0478434562683103
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000386227,-0.496572732925415
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000354822,-0.7379158735275269
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000256412,0.3759370744228363
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000276480,0.01627197116613388
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000384892,-0.3892202377319336
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000271657,0.3270459771156311
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000244051,-0.4498693346977234
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000441410,-0.2350791245698929
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000345873,-0.5627379417419434
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000385450,-0.13901719450950625
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000360217,0.4972882866859436
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000251900,0.4784997403621674
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000327890,-0.4455392360687256
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000300113,-1.0275635719299316
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000266557,-0.6756312251091003
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000338369,-0.6501049995422363
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000449241,-0.4875304102897644
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000248041,-0.9769905805587769
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000268125,-0.16432732343673706
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359478,-0.1884121298789978
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000340811,-0.19929513335227966
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000295927,-0.3383982181549072
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000410769,-1.049801468849182
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000224605,-0.5452852249145508
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000244669,-0.7775522470474243
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000346265,-0.6114010810852051
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000369251,-1.466571807861328
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000338967,-0.9220418930053712
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000305372,0.33771565556526184
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000243213,0.7612183094024658
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000220429,-0.13185220956802368
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000392147,-0.8010871410369873
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000375822,0.6584893465042114
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000283147,-0.930644154548645
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000357066,-0.07853567600250244
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000353785,-0.10987619310617447
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000306190,-0.8690998554229736
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000379464,-0.2334595024585724
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000264345,-0.3516783118247986
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000215939,-0.34228819608688354
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000381425,-0.7736569046974182
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000291294,-0.5254852771759033
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000434258,-1.212844967842102
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000406022,-1.1212911605834959
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000272644,-0.06910833716392517
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000301825,0.3891897201538086
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000365465,-1.0858027935028076
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000305973,-0.034265875816345215
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000333157,0.1334121823310852
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000265191,0.5662729740142822
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000006724,0.1188426837325096
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000265447,0.7870151400566101
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000262041,-0.2975603938102722
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000226193,-0.6600388884544373
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000263915,-0.2706751227378845
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000256447,-0.4117667376995087
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000221804,-0.15730731189250946
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000300900,-1.3877850770950315
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000200676,-0.22788408398628235
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000331736,-0.4510070085525513
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000222481,-0.8039277195930481
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000301061,-0.2754306197166443
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000274793,-0.6431725025177002
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000330862,-0.31568753719329834
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000359119,-1.0033012628555298
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000363680,1.499362587928772
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000368273,-0.4017700254917145
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000472929,0.5743618011474609
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000335029,-0.9228248000144958
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000349324,-0.4552686810493469
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000297293,-0.41995146870613104
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000305731,0.2076708972454071
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000312277,-0.7004762887954712
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000261883,-0.6634892225265503
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000396259,-1.1750571727752686
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000254457,-0.8207970857620239
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000306459,0.14162054657936096
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000353767,-0.4154290556907654
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000349393,-0.6048238277435303
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000319744,-1.081028699874878
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000349275,-0.5575783252716064
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000401859,0.022809099406003952
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000296695,0.7737763524055481
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000344162,-0.0156792551279068
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000348704,-1.6603320837020874
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000270560,-0.8434028625488281
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000287814,-0.6835377216339111
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000356468,0.25734373927116394
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000232375,-0.6269717812538147
Q9P0X4,DB00381,A375,REP.A004_A375_24H:H07,10.0,ENSP00000252229,0.3973526358604431
